dataset	line	lemma_id	source_nodes	candidate_nodes	source	candidate
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_18	26	25	(0x2 * (v4 & v2 + v4) + (-0x3) * v4 + (-0x2) * v2 + (-0x1) * (v2 & v4) + (v2 & v4 & v2 + v4) + v4 * v4) + 0x1	0x1 + 0x2 * (v4 & v2 + v4) + (-0x3) * v4 + (-0x2) * v2 + (-0x1) * (v2 & v4) + (v2 & v4 & v2 + v4) + v4 * v4
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_19	10	9	((v2) + (v4) + (v2 & v4)) + 0x1	0x1 + (v2) + (v4) + (v2 & v4)
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_20	12	5	((v2 | v4) + (v2 | v4)) + (-0x1) * (v2 ^ v4)	(v2) + (v4)
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_21	5	3	v4 * v4 + 0x0	v4 * v4
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_22	15	15	v4 * v4 + ~ (v2 + 0x2 * v4 + (-0x2) * (v4 & v2 + v4))	(-0x1) + 0x2 * (v4 & v2 + v4) + (-0x2) * v4 + (-0x1) * v2 + v4 * v4
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_23	3	1	0x0 * 0x0	0x0
qsynth_ea.csv	134	structured_lemma_qsynth_ea_csv_134_24	5	3	(v4) * (v4)	v4 * v4
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_0	15	10	~ ((-0x1) + 0x2 * (v0 & v1 + v2) + (-0x1) * v0 + (-0x1) * v1 + (-0x1) * v2)	v0 + v1 + v2 + (-0x2) * (v0 & v1 + v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_1	9	5	~ ((-0x1) * ((v1) + (v2)) + (-0x1))	(v1) + (v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_2	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_3	2	1	(-0x1) * 0x2	(-0x2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_4	10	9	(-0x1) * ((-0x2) + (-0x2) * (v1) + 0x2 * (v0 & v1))	0x2 + 0x2 * (v1) + (-0x2) * (v1 & v0)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_5	14	13	(-0x1) * (0x2 * v0 + 0x2 * v1 + 0x2 * v2 + (-0x2) * (v0 & v1 + v2))	0x2 * (v0 & v1 + v2) + (-0x2) * v0 + (-0x2) * v1 + (-0x2) * v2
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_6	9	6	(-0x1) * ((-0x1) * ((v1) + (v2)) + (-0x1))	0x1 + (v1) + (v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_7	3	3	v2 & v0	v0 & v2
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_8	8	8	v0 + (0x1 + (v1) + (v2))	0x1 + (v0) + (v1) + (v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_9	9	9	(v0 | ~ v1) + (v0 | ~ v1)	(-0x2) + (-0x2) * (v1) + 0x2 * (v0 & v1)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_10	15	13	(v0 | (v1) + (v2)) + (v0 | (v1) + (v2))	0x2 * v0 + 0x2 * v1 + 0x2 * v2 + (-0x2) * (v0 & v1 + v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_11	7	5	(v1 | v2) + (v1 & v2)	(v1) + (v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_12	22	13	(~ ((v0) + (v1) + (-0x2) * (v0 & v1)) | v2) + ((v0) + (v1) + (-0x2) * (v0 & v1))	(-0x1) + (v0 & v2) + (v1 & v2) + (-0x2) * (v0 & v1 & v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_13	12	11	(v0 + v1 + v2 + (-0x2) * (v0 & v1 + v2)) + 0x1	v0 + v1 + v2 + 0x1 + (-0x2) * (v0 & v1 + v2)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_14	14	10	(v0 + (-0x1) * v1) + (0x2 + 0x2 * (v1) + (-0x2) * (v1 & v0))	0x2 + (v0) + (v1) + (-0x2) * (v0 & v1)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_15	16	14	(0x1 + 0x2 * (v0 & v1 + v2) + (-0x1) * v0 + (-0x1) * v1 + (-0x1) * v2) + (-0x2)	(-0x1) + 0x2 * (v0 & v1 + v2) + (-0x1) * v0 + (-0x1) * v1 + (-0x1) * v2
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_16	22	14	(0x1 + (v0) + (v1) + (v2)) + (0x2 * (v0 & v1 + v2) + (-0x2) * v0 + (-0x2) * v1 + (-0x2) * v2)	0x1 + 0x2 * (v0 & v1 + v2) + (-0x1) * v0 + (-0x1) * v1 + (-0x1) * v2
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_17	12	9	(0x2 + (v0) + (v1) + (-0x2) * (v0 & v1)) + (-0x2)	(v0) + (v1) + (-0x2) * (v0 & v1)
qsynth_ea.csv	139	structured_lemma_qsynth_ea_csv_139_18	15	12	((-0x1) + (v0 & v2) + (v1 & v2) + (-0x2) * (v0 & v1 & v2)) + 0x1	(v0 & v2) + (v1 & v2) + (-0x2) * (v0 & v1 & v2)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_0	14	13	~ (0x3 * v3 + (-0x2) * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x1) * v2)	v2 + (-0x1) + 0x2 * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x3) * v3
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_1	9	9	~ ((-0x1) * (v3 * v3) + v2 * v3)	(-0x1) + (-0x1) * (v2 * v3) + v3 * v3
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_2	7	7	~ ((v2) + (-0x1) * (v3))	(-0x1) + (v3) + (-0x1) * (v2)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_3	2	1	(-0x1) * 0x2	(-0x2)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_4	4	3	(-0x1) * (0x2 * (v3))	(-0x2) * (v3)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_5	13	12	(-0x1) * ((-0x2) + 0x2 * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x4) * v3)	0x2 + 0x4 * v3 + (-0x2) * (0x2 * v3 & v3 + (-0x1) * v2)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_6	10	9	(-0x1) * ((-0x1) + (-0x1) * (v2 * v3) + v3 * v3)	0x1 + (-0x1) * (v3 * v3) + v2 * v3
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_7	3	2	v3 & v3	v3
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_8	9	7	v3 & (-0x1) + (v3) + (-0x1) * (v2)	v3 & v3 + (-0x1) + (-0x1) * v2
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_9	8	6	v3 & (v2) + (-0x1) * (v3)	v3 & v2 + (-0x1) * v3
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_10	11	11	(v3) + (-0x1) * (v2) | ~ (0x2 * (v3))	(-0x1) + (-0x2) * v3 + (0x2 * v3 & v3 + (-0x1) * v2)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_11	3	1	v3 ^ v3	0x0
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_12	5	3	0x0 + 0x2 * (v3)	0x2 * (v3)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_13	10	6	(v2 & ~ v3) + (-0x1) * (~ v2 & v3)	(v2) + (-0x1) * (v3)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_14	5	3	(v3) + (v3)	0x2 * (v3)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_15	21	14	((-0x1) + (-0x1) * (v2 * v3) + v3 * v3 | v2) + (0x1 + (-0x1) * (v3 * v3) + v2 * v3)	v2 + (-0x1) * (v2 & (-0x1) + (-0x1) * (v2 * v3) + v3 * v3)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_16	11	6	(v3 ^ v2) + (-0x1) * ((~ v3 & v2) * 0x2)	(v3) + (-0x1) * (v2)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_17	16	13	(0x2 + 0x3 * v3 + (-0x2) * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x1) * v2) + (-0x2)	0x3 * v3 + (-0x2) * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x1) * v2
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_18	23	12	((-0x1) + (-0x2) * v3 + (0x2 * v3 & v3 + (-0x1) * v2)) + ((-0x1) + (-0x2) * v3 + (0x2 * v3 & v3 + (-0x1) * v2))	(-0x2) + 0x2 * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x4) * v3
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_19	20	14	((-0x1) * (v2) + (-0x1) * (v3)) + (0x2 + 0x4 * v3 + (-0x2) * (0x2 * v3 & v3 + (-0x1) * v2))	0x2 + 0x3 * v3 + (-0x2) * (0x2 * v3 & v3 + (-0x1) * v2) + (-0x1) * v2
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_20	10	7	((v3) + (-0x1) * (v2)) + (-0x2) * (v3)	(-0x1) * (v2) + (-0x1) * (v3)
qsynth_ea.csv	210	structured_lemma_qsynth_ea_csv_210_21	33	8	(v3 & v2 + (-0x1) * v3) * (v3 | (v2) + (-0x1) * (v3)) + (v3 & v3 + (-0x1) + (-0x1) * v2) * (~ v3 & (v2) + (-0x1) * (v3))	(-0x1) * (v3 * v3) + v2 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_0	4	3	~ (v2 + (-0x1))	(-0x1) * (v2)
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_1	8	8	~ (v3 + (-0x1) * (v3 & (-0x1) * v2))	(-0x1) + (-0x1) * v3 + (v3 & (-0x1) * v2)
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_2	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_3	4	2	(-0x1) * ((-0x1) * (v2))	v2
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_4	14	13	(-0x1) * ((-0x1) * (v2 * v3 * (v3 & (-0x1) * v2)) + v2 * v3 * v3)	(-0x1) * (v2 * v3 * v3) + v2 * v3 * (v3 & (-0x1) * v2)
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_5	3	2	v3 & v3	v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_6	4	1	v3 & ~ v3	0x0
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_7	4	1	~ v3 & v3	0x0
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_8	3	2	v3 | v3	v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_9	8	7	((-0x1) * (v2) | v3) + (v2)	v3 + (-0x1) * (v3 & (-0x1) * v2)
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_10	16	15	(v2 * v3 | v3 * v3) + (-0x1) * (v2 * v3 & v3 * v3)	(-0x2) * (v2 * v3 & v3 * v3) + v2 * v3 + v3 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_11	29	28	((-0x2) * (v2 * v3 & v3 * v3) + (-0x1) * (v2 * v3 * (v3 & (-0x1) * v2)) + v2 * v3 + v2 * v3 * v3 + v3 * v3) + 0x1	0x1 + (-0x2) * (v2 * v3 & v3 * v3) + (-0x1) * (v2 * v3 * (v3 & (-0x1) * v2)) + v2 * v3 + v2 * v3 * v3 + v3 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_12	15	14	((-0x1) * (v2 * v3 * v3) + v2 * v3 * (v3 & (-0x1) * v2)) + (-0x1)	(-0x1) + (-0x1) * (v2 * v3 * v3) + v2 * v3 * (v3 & (-0x1) * v2)
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_13	29	27	((-0x1) * (v2 * v3 * (v3 & (-0x1) * v2)) + v2 * v3 * v3) + ((-0x2) * (v2 * v3 & v3 * v3) + v2 * v3 + v3 * v3)	(-0x2) * (v2 * v3 & v3 * v3) + (-0x1) * (v2 * v3 * (v3 & (-0x1) * v2)) + v2 * v3 + v2 * v3 * v3 + v3 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_14	5	3	v3 * v3 + 0x0	v3 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_15	17	3	(v2 & v3) * (v2 | v3) + (v2 & ~ v3) * (~ v2 & v3)	v2 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_16	49	13	(v2 * v3 & v3 + (-0x1) * (v3 & (-0x1) * v2)) * (v2 * v3 | v3 + (-0x1) * (v3 & (-0x1) * v2)) + (v2 * v3 & (-0x1) + (-0x1) * v3 + (v3 & (-0x1) * v2)) * (~ (v2 * v3) & v3 + (-0x1) * (v3 & (-0x1) * v2))	(-0x1) * (v2 * v3 * (v3 & (-0x1) * v2)) + v2 * v3 * v3
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_17	3	1	0x0 * 0x0	0x0
qsynth_ea.csv	234	structured_lemma_qsynth_ea_csv_234_18	5	3	(v3) * (v3)	v3 * v3
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_0	5	2	~ ((-0x1) * v0 + (-0x1))	v0
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_1	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_2	2	1	(-0x1) * 0x2	(-0x2)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_3	2	1	(-0x1) * (-0x2)	0x2
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_4	15	14	(-0x1) * ((-0x2) + 0x2 * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x2) * v1)	0x2 + 0x2 * v1 + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1))
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_5	4	1	v0 & ~ v0	0x0
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_6	4	3	v1 & (v0)	v0 & v1
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_7	18	17	(-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1) & (v0)	v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_8	40	38	(v0) + (v1) & v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)	v0 + v1 & v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_9	4	1	v1 | ~ v1	(-0x1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_10	7	5	0x0 | (v0) + (v1)	(v0) + (v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_11	7	5	0x0 ^ (v0) + (v1)	(v0) + (v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_12	4	1	v1 + (-0x1) * v1	0x0
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_13	3	2	0x0 + v0	v0
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_14	3	1	0x0 + 0x2	0x2
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_15	3	1	0x2 + (-0x2)	0x0
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_16	37	34	((-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1) | v0) + (-0x1) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1))	v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_17	21	14	((-0x1) * v1 + (-0x1) * (v0 * v1) | ~ v1) + ((-0x1) * v1 + (-0x1) * (v0 * v1) | ~ v1)	(-0x2) + 0x2 * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x2) * v1
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_18	80	75	((v0) + (v1) | v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x1) * (v0 + v1 & v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1))	v1 + 0x2 * v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x2) * (v0 + v1 & v0 + (-0x2) * (v0 & (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_19	10	6	(v1 ^ ~ v0) + (v1 | v0) * 0x2	(-0x1) + (v0) + (v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_20	18	15	(0x2 + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)) + (-0x2)	(-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_21	8	5	((-0x1) + (v0) + (v1)) + 0x1	(v0) + (v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_22	14	5	(0x2 * (v0) + 0x2 * (v1)) + (-0x1) * ((v0) + (v1))	(v0) + (v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_23	22	16	((-0x2) * v1 + (-0x1) * (v0 * v1)) + (0x2 + 0x2 * v1 + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)))	0x2 + (-0x2) * (v1 & (-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_24	10	7	((-0x1) * v1 + (-0x1) * (v0 * v1)) + (-0x1) * v1	(-0x2) * v1 + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_25	11	7	((v0) + (v1)) + ((v0) + (v1))	0x2 * (v0) + 0x2 * (v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_26	25	7	(v1 & (-0x1) * v0 + (-0x1)) * (v1 | (-0x1) * v0 + (-0x1)) + (v0 & v1) * (~ v1 & (-0x1) * v0 + (-0x1))	(-0x1) * v1 + (-0x1) * (v0 * v1)
qsynth_ea.csv	249	structured_lemma_qsynth_ea_csv_249_27	3	1	(-0x1) * 0x2	(-0x2)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_0	4	4	~ ((-0x1) * (v0))	(-0x1) + (v0)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_1	4	4	~ ((-0x1) * (v4))	(-0x1) + (v4)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_2	5	5	~ ((-0x1) * (v0 * v4))	(-0x1) + v0 * v4
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_3	4	3	~ (v0 + (-0x1))	(-0x1) * (v0)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_4	11	10	~ ((-0x1) * v0 + (-0x1) * v3 + (v4 & v0 + (-0x1)))	v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_5	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_6	5	4	(-0x1) * (0x2 * (v0 * v4))	(-0x2) * (v0 * v4)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_7	23	22	(-0x1) * ((-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1)))	v0 + v3 + (-0x1) * (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (-0x1) * (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_8	3	3	v4 & v0	v0 & v4
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_9	6	5	v4 & (-0x1) + (v0)	v4 & v0 + (-0x1)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_10	5	4	(-0x1) * (v4) & v0	v0 & (-0x1) * v4
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_11	6	5	(-0x1) + (v4) & v0	v0 & v4 + (-0x1)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_12	4	1	~ v3 | v3	(-0x1)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_13	5	2	(-0x1) + (-0x1) * ~ v3	v3
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_14	4	3	~ v4 + 0x1	(-0x1) * (v4)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_15	27	26	0x2 * (v0 * v4) + ((-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1)))	0x2 * (v0 * v4) + (-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_16	6	6	(-0x2) * (v0 * v4) + (-0x1)	(-0x1) + (-0x2) * (v0 * v4)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_17	23	22	(v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + ((-0x1) * v0 + (-0x1) * v3 + (v4 & v0 + (-0x1)))	(-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_18	9	8	(v4 & v0 + (-0x1)) + (-0x1) * (v0)	(-0x1) * v0 + (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_19	24	23	(v0 + v3 + (-0x1) * (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (-0x1) * (v4 & v0 + (-0x1))) + (-0x1)	v0 + v3 + (-0x1) + (-0x1) * (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (-0x1) * (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_20	58	33	(0x1 + 0x2 * (v0 * v4) + (-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1))) + ((-0x1) + (-0x2) * (v0 * v4) | v0 + v3 + (-0x1) + (-0x1) * (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (-0x1) * (v4 & v0 + (-0x1)))	(-0x1) + (-0x1) * (v0 + v3 + (-0x1) + (-0x1) * (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (-0x1) * (v4 & v0 + (-0x1)) & (-0x1) + (-0x2) * (v0 * v4))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_21	8	4	((-0x1) + 0x2 * (v0 * v4)) + 0x1	0x2 * (v0 * v4)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_22	13	10	((-0x1) + (-0x1) * v0 + (-0x1) * v3 + (v4 & v0 + (-0x1))) + 0x1	(-0x1) * v0 + (-0x1) * v3 + (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_23	28	27	(0x2 * (v0 * v4) + (-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1))) + 0x1	0x1 + 0x2 * (v0 * v4) + (-0x1) * v0 + (-0x1) * v3 + (v0 & v0 + v3 + (-0x1) + (-0x1) * (v4 & v0 + (-0x1))) + (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_24	12	11	((-0x1) * v0 + (v4 & v0 + (-0x1))) + ~ (v3)	(-0x1) + (-0x1) * v0 + (-0x1) * v3 + (v4 & v0 + (-0x1))
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_25	9	6	v0 * v4 + ((-0x1) + v0 * v4)	(-0x1) + 0x2 * (v0 * v4)
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_26	17	3	(v0 & v4) * (v4 | v0) + (v4 & ~ v0) * (~ v4 & v0)	v0 * v4
qsynth_ea.csv	260	structured_lemma_qsynth_ea_csv_260_27	23	4	(v0 & (-0x1) * v4) * ((-0x1) * (v4) | v0) + ((-0x1) * (v4) & ~ v0) * (v0 & v4 + (-0x1))	(-0x1) * (v0 * v4)
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_0	4	3	~ (v2 + (-0x1))	(-0x1) * (v2)
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_1	2	1	(-0x1) * 0x1	(-0x1)
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_2	3	2	v2 & v2	v2
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_3	4	1	v2 & ~ v2	0x0
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_4	4	1	~ v2 & v2	0x0
qsynth_ea.csv	294	structured_lemma_qsynth_ea_csv_294_5	5	4	(-0x1) * (v2) & v2	v2 & (-0x1) * v2
